state,year,tempf,tempc
Maine,1920,39.35,4.083333333
Maine,1921,41.1,5.055555556
Maine,1922,39.59166667,4.217592593
Maine,1923,38.05833333,3.365740741
Maine,1924,38.66666667,3.703703704
Maine,1925,38.80833333,3.782407407
Maine,1926,37.13333333,2.851851852
Maine,1927,40.21666667,4.564814815
Maine,1928,39.3,4.055555556
Maine,1929,39.25833333,4.032407407
Maine,1930,40.65,4.805555556
Maine,1931,42.05833333,5.587962963
Maine,1932,40.875,4.930555556
Maine,1933,39.59166667,4.217592593
Maine,1934,38.55833333,3.643518519
Maine,1935,39.075,3.930555556
Maine,1936,39.4,4.111111111
Maine,1937,41.925,5.513888889
Maine,1938,41.025,5.013888889
Maine,1939,39.15,3.972222222
Maine,1940,38.99166667,3.884259259
Maine,1941,40.725,4.847222222
Maine,1942,40.89166667,4.939814815
Maine,1943,38.83333333,3.796296296
Maine,1944,40.45833333,4.699074074
Maine,1945,40.45833333,4.699074074
Maine,1946,40.65833333,4.810185185
Maine,1947,40.71666667,4.842592593
Maine,1948,39.95833333,4.421296296
Maine,1949,42.14166667,5.634259259
Maine,1950,40.33333333,4.62962963
Maine,1951,41.16666667,5.092592593
Maine,1952,41.81666667,5.453703704
Maine,1953,43.06666667,6.148148148
Maine,1954,40.46666667,4.703703704
Maine,1955,40.43333333,4.685185185
Maine,1956,39.33333333,4.074074074
Maine,1957,41.08333333,5.046296296
Maine,1958,39.61666667,4.231481481
Maine,1959,40.7,4.833333333
Maine,1960,41.225,5.125
Maine,1961,40.73333333,4.851851852
Maine,1962,39.00833333,3.893518519
Maine,1963,39.59166667,4.217592593
Maine,1964,40.1,4.5
Maine,1965,39.3,4.055555556
Maine,1966,41.075,5.041666667
Maine,1967,39.41666667,4.12037037
Maine,1968,39.75,4.305555556
Maine,1969,40.9,4.944444444
Maine,1970,40.1,4.5
Maine,1971,39.99166667,4.439814815
Maine,1972,38.51666667,3.62037037
Maine,1973,42.25,5.694444444
Maine,1974,39.6,4.222222222
Maine,1975,40.825,4.902777778
Maine,1976,39.525,4.180555556
Maine,1977,40.48333333,4.712962963
Maine,1978,39.3,4.055555556
Maine,1979,41.83333333,5.462962963
Maine,1980,39.54166667,4.189814815
Maine,1981,41.78333333,5.435185185
Maine,1982,39.85,4.361111111
Maine,1983,42.11666667,5.62037037
Maine,1984,41.35,5.194444444
Maine,1985,39.90833333,4.393518519
Maine,1986,40.06666667,4.481481481
Maine,1987,41.06666667,5.037037037
Maine,1988,40.925,4.958333333
Maine,1989,39.28333333,4.046296296
Maine,1990,42.40833333,5.782407407
Maine,1991,41.70833333,5.393518519
Maine,1992,39.825,4.347222222
Maine,1993,39.95,4.416666667
Maine,1994,40.425,4.680555556
Maine,1995,40.93333333,4.962962963
Maine,1996,40.975,4.986111111
Maine,1997,39.80833333,4.337962963
Maine,1998,43.49166667,6.384259259
Maine,1999,43.8,6.555555556
Maine,2000,40.93333333,4.962962963
Maine,2001,42.65,5.916666667
Maine,2002,41.7,5.388888889
Maine,2003,40.45,4.694444444
Maine,2004,40.44166667,4.689814815
Maine,2005,41.83333333,5.462962963
Maine,2006,43.975,6.652777778
Maine,2007,40.71666667,4.842592593
Maine,2008,41.60833333,5.337962963
Maine,2009,40.85833333,4.921296296
Maine,2010,44.63333333,7.018518519
Maine,2011,42.81666667,6.009259259
Maine,2012,43.85833333,6.587962963
Maine,2013,41.96666667,5.537037037
Maine,2014,41.19166667,5.106481481
Maine,2015,41.225,5.125
Maine,2016,43.25833333,6.25462963
Maine,2017,42.36666667,5.759259259
Maine,2018,41.76666667,5.425925926
Maine,2019,40.65833333,4.810185185
Maryland,1895,52.08333333,11.15740741
Maryland,1896,53.725,12.06944444
Maryland,1897,53.15,11.75
Maryland,1898,54.375,12.43055556
Maryland,1899,53.00833333,11.6712963
Maryland,1900,54.75,12.63888889
Maryland,1901,52.325,11.29166667
Maryland,1902,53.04166667,11.68981481
Maryland,1903,52.66666667,11.48148148
Maryland,1904,50.58333333,10.32407407
Maryland,1905,52.45833333,11.36574074
Maryland,1906,54.025,12.23611111
Maryland,1907,51.575,10.875
Maryland,1908,53.45,11.91666667
Maryland,1909,53.15,11.75
Maryland,1910,53.01666667,11.67592593
Maryland,1911,54.35833333,12.4212963
Maryland,1912,52.50833333,11.39351852
Maryland,1913,55.1,12.83333333
Maryland,1914,52.56666667,11.42592593
Maryland,1915,53.16666667,11.75925926
Maryland,1916,52.65,11.47222222
Maryland,1917,50.9,10.5
Maryland,1918,53.175,11.76388889
Maryland,1919,54.10833333,12.28240741
Maryland,1920,52.525,11.40277778
Maryland,1921,56.04166667,13.35648148
Maryland,1922,54.35833333,12.4212963
Maryland,1923,53.85,12.13888889
Maryland,1924,52.03333333,11.12962963
Maryland,1925,53.95833333,12.19907407
Maryland,1926,52.19166667,11.21759259
Maryland,1927,53.7,12.05555556
Maryland,1928,53.325,11.84722222
Maryland,1929,53.83333333,12.12962963
Maryland,1930,54.45833333,12.47685185
Maryland,1931,55.54166667,13.0787037
Maryland,1932,54.73333333,12.62962963
Maryland,1933,54.59166667,12.55092593
Maryland,1934,53.31666667,11.84259259
Maryland,1935,52.975,11.65277778
Maryland,1936,53.39166667,11.88425926
Maryland,1937,53.75,12.08333333
Maryland,1938,54.76666667,12.64814815
Maryland,1939,54.75,12.63888889
Maryland,1940,51.61666667,10.89814815
Maryland,1941,54.40833333,12.44907407
Maryland,1942,54.20833333,12.33796296
Maryland,1943,53.89166667,12.16203704
Maryland,1944,53.91666667,12.17592593
Maryland,1945,54.00833333,12.22685185
Maryland,1946,54.875,12.70833333
Maryland,1947,53.4,11.88888889
Maryland,1948,53.63333333,12.01851852
Maryland,1949,55.88333333,13.26851852
Maryland,1950,53.44166667,11.91203704
Maryland,1951,54.11666667,12.28703704
Maryland,1952,54.59166667,12.55092593
Maryland,1953,55.65833333,13.14351852
Maryland,1954,54.63333333,12.57407407
Maryland,1955,54.10833333,12.28240741
Maryland,1956,53.84166667,12.13425926
Maryland,1957,54.55833333,12.53240741
Maryland,1958,52,11.11111111
Maryland,1959,55.225,12.90277778
Maryland,1960,52.86666667,11.59259259
Maryland,1961,53.51666667,11.9537037
Maryland,1962,52.48333333,11.37962963
Maryland,1963,52.45,11.36111111
Maryland,1964,53.79166667,12.10648148
Maryland,1965,53.45833333,11.9212963
Maryland,1966,52.85833333,11.58796296
Maryland,1967,52.41666667,11.34259259
Maryland,1968,53.35,11.86111111
Maryland,1969,53.00833333,11.6712963
Maryland,1970,53.66666667,12.03703704
Maryland,1971,54.04166667,12.24537037
Maryland,1972,53.1,11.72222222
Maryland,1973,55.06666667,12.81481481
Maryland,1974,54.20833333,12.33796296
Maryland,1975,54.59166667,12.55092593
Maryland,1976,53.15,11.75
Maryland,1977,53.91666667,12.17592593
Maryland,1978,52.45833333,11.36574074
Maryland,1979,53.075,11.70833333
Maryland,1980,53.54166667,11.96759259
Maryland,1981,53.09166667,11.71759259
Maryland,1982,53.58333333,11.99074074
Maryland,1983,54.15833333,12.31018519
Maryland,1984,54.15,12.30555556
Maryland,1985,54.76666667,12.64814815
Maryland,1986,54.575,12.54166667
Maryland,1987,54.69166667,12.60648148
Maryland,1988,53.66666667,12.03703704
Maryland,1989,53.54166667,11.96759259
Maryland,1990,56.60833333,13.6712963
Maryland,1991,56.49166667,13.60648148
Maryland,1992,53.48333333,11.93518519
Maryland,1993,54.21666667,12.34259259
Maryland,1994,54.35833333,12.4212963
Maryland,1995,54.39166667,12.43981481
Maryland,1996,53.24166667,11.80092593
Maryland,1997,54.04166667,12.24537037
Maryland,1998,57.00833333,13.89351852
Maryland,1999,55.70833333,13.1712963
Maryland,2000,54.13333333,12.2962963
Maryland,2001,55.325,12.95833333
Maryland,2002,56.275,13.48611111
Maryland,2003,53.91666667,12.17592593
Maryland,2004,55.16666667,12.87037037
Maryland,2005,55.16666667,12.87037037
Maryland,2006,56.51666667,13.62037037
Maryland,2007,55.69166667,13.16203704
Maryland,2008,55.31666667,12.9537037
Maryland,2009,54.60833333,12.56018519
Maryland,2010,55.85,13.25
Maryland,2011,56.525,13.625
Maryland,2012,57.49166667,14.16203704
Maryland,2013,54.71666667,12.62037037
Maryland,2014,53.575,11.98611111
Maryland,2015,55.44166667,13.02314815
Maryland,2016,56.46666667,13.59259259
Maryland,2017,56.68333333,13.71296296
Maryland,2018,55.925,13.29166667
Maryland,2019,56.58333333,13.65740741
Massachusetts,1895,45.88333333,7.712962963
Massachusetts,1896,46.04166667,7.800925926
Massachusetts,1897,46.38333333,7.990740741
Massachusetts,1898,47.18333333,8.435185185
Massachusetts,1899,46.4,8
Massachusetts,1900,46.975,8.319444444
Massachusetts,1901,45.55833333,7.532407407
Massachusetts,1902,46.05,7.805555556
Massachusetts,1903,45.90833333,7.726851852
Massachusetts,1904,43.28333333,6.268518519
Massachusetts,1905,45.125,7.291666667
Massachusetts,1906,46.5,8.055555556
Massachusetts,1907,44.58333333,6.990740741
Massachusetts,1908,46.90833333,8.282407407
Massachusetts,1909,46.24166667,7.912037037
Massachusetts,1910,46.5,8.055555556
Massachusetts,1911,46.55833333,8.087962963
Massachusetts,1912,45.75833333,7.643518519
Massachusetts,1913,48.04166667,8.912037037
Massachusetts,1914,45.24166667,7.356481481
Massachusetts,1915,46.93333333,8.296296296
Massachusetts,1916,45.34166667,7.412037037
Massachusetts,1917,43.73333333,6.518518519
Massachusetts,1918,45.70833333,7.615740741
Massachusetts,1919,47.04166667,8.356481481
Massachusetts,1920,45.55833333,7.532407407
Massachusetts,1921,48.15833333,8.976851852
Massachusetts,1922,46.7,8.166666667
Massachusetts,1923,45.55833333,7.532407407
Massachusetts,1924,45.28333333,7.37962963
Massachusetts,1925,46.73333333,8.185185185
Massachusetts,1926,44.325,6.847222222
Massachusetts,1927,47.15,8.416666667
Massachusetts,1928,46.79166667,8.217592593
Massachusetts,1929,46.775,8.208333333
Massachusetts,1930,47.775,8.763888889
Massachusetts,1931,48.65833333,9.25462963
Massachusetts,1932,47.6,8.666666667
Massachusetts,1933,47.075,8.375
Massachusetts,1934,45.95833333,7.75462963
Massachusetts,1935,46.01666667,7.787037037
Massachusetts,1936,46.5,8.055555556
Massachusetts,1937,47.58333333,8.657407407
Massachusetts,1938,47.83333333,8.796296296
Massachusetts,1939,46.46666667,8.037037037
Massachusetts,1940,44.725,7.069444444
Massachusetts,1941,47.45,8.583333333
Massachusetts,1942,47.16666667,8.425925926
Massachusetts,1943,46.075,7.819444444
Massachusetts,1944,47.14166667,8.412037037
Massachusetts,1945,47.15833333,8.421296296
Massachusetts,1946,47.75833333,8.75462963
Massachusetts,1947,47.125,8.402777778
Massachusetts,1948,46.71666667,8.175925926
Massachusetts,1949,49.68333333,9.824074074
Massachusetts,1950,47.09166667,8.384259259
Massachusetts,1951,47.99166667,8.884259259
Massachusetts,1952,48.425,9.125
Massachusetts,1953,49.60833333,9.782407407
Massachusetts,1954,47.525,8.625
Massachusetts,1955,47.48333333,8.601851852
Massachusetts,1956,46.35,7.972222222
Massachusetts,1957,48.225,9.013888889
Massachusetts,1958,45.70833333,7.615740741
Massachusetts,1959,47.9,8.833333333
Massachusetts,1960,46.85833333,8.25462963
Massachusetts,1961,47.04166667,8.356481481
Massachusetts,1962,45.56666667,7.537037037
Massachusetts,1963,46.30833333,7.949074074
Massachusetts,1964,46.80833333,8.226851852
Massachusetts,1965,46.3,7.944444444
Massachusetts,1966,46.89166667,8.273148148
Massachusetts,1967,46.01666667,7.787037037
Massachusetts,1968,46.48333333,8.046296296
Massachusetts,1969,47.14166667,8.412037037
Massachusetts,1970,46.65833333,8.143518519
Massachusetts,1971,47.04166667,8.356481481
Massachusetts,1972,45.94166667,7.74537037
Massachusetts,1973,48.975,9.430555556
Massachusetts,1974,47.10833333,8.393518519
Massachusetts,1975,48,8.888888889
Massachusetts,1976,46.58333333,8.101851852
Massachusetts,1977,47.13333333,8.407407407
Massachusetts,1978,45.7,7.611111111
Massachusetts,1979,47.86666667,8.814814815
Massachusetts,1980,46.575,8.097222222
Massachusetts,1981,47.225,8.458333333
Massachusetts,1982,46.775,8.208333333
Massachusetts,1983,48.475,9.152777778
Massachusetts,1984,47.95833333,8.865740741
Massachusetts,1985,47.23333333,8.462962963
Massachusetts,1986,47.175,8.430555556
Massachusetts,1987,47.4,8.555555556
Massachusetts,1988,47.2,8.444444444
Massachusetts,1989,46.65,8.138888889
Massachusetts,1990,49.675,9.819444444
Massachusetts,1991,49.56666667,9.759259259
Massachusetts,1992,46.4,8
Massachusetts,1993,47.30833333,8.50462963
Massachusetts,1994,47.65,8.694444444
Massachusetts,1995,47.79166667,8.773148148
Massachusetts,1996,47.325,8.513888889
Massachusetts,1997,47.35833333,8.532407407
Massachusetts,1998,50.36666667,10.2037037
Massachusetts,1999,49.78333333,9.87962963
Massachusetts,2000,47.51666667,8.62037037
Massachusetts,2001,49.09166667,9.49537037
Massachusetts,2002,49.34166667,9.634259259
Massachusetts,2003,47.10833333,8.393518519
Massachusetts,2004,47.61666667,8.675925926
Massachusetts,2005,48.39166667,9.106481481
Massachusetts,2006,50.11666667,10.06481481
Massachusetts,2007,48.29166667,9.050925926
Massachusetts,2008,48.60833333,9.226851852
Massachusetts,2009,47.74166667,8.74537037
Massachusetts,2010,50.35,10.19444444
Massachusetts,2011,49.66666667,9.814814815
Massachusetts,2012,51.33333333,10.74074074
Massachusetts,2013,48.8,9.333333333
Massachusetts,2014,47.725,8.736111111
Massachusetts,2015,48.45833333,9.143518519
Massachusetts,2016,50.31666667,10.17592593
Massachusetts,2017,49.575,9.763888889
Massachusetts,2018,49.475,9.708333333
Massachusetts,2019,48.61666667,9.231481481
Michigan,1895,41.71666667,5.398148148
Michigan,1896,43.05833333,6.143518519
Michigan,1897,42.50833333,5.837962963
Michigan,1898,43.475,6.375
Michigan,1899,42.30833333,5.726851852
Michigan,1900,43.725,6.513888889
Michigan,1901,42.625,5.902777778
Michigan,1902,43.325,6.291666667
Michigan,1903,42.4,5.777777778
Michigan,1904,39.80833333,4.337962963
Michigan,1905,42.025,5.569444444
Michigan,1906,43.75833333,6.532407407
Michigan,1907,41.03333333,5.018518519
Michigan,1908,44.05833333,6.699074074
Michigan,1909,42.89166667,6.050925926
Michigan,1910,43.325,6.291666667
Michigan,1911,44.11666667,6.731481481
Michigan,1912,40.85833333,4.921296296
Michigan,1913,44.09166667,6.717592593
Michigan,1914,42.83333333,6.018518519
Michigan,1915,42.78333333,5.990740741
Michigan,1916,42.275,5.708333333
Michigan,1917,39.025,3.902777778
Michigan,1918,42.56666667,5.87037037
Michigan,1919,44.1,6.722222222
Michigan,1920,42.39166667,5.773148148
Michigan,1921,46.68333333,8.157407407
Michigan,1922,44.2,6.777777778
Michigan,1923,42.525,5.847222222
Michigan,1924,40.83333333,4.907407407
Michigan,1925,42.65,5.916666667
Michigan,1926,40.75833333,4.865740741
Michigan,1927,43.33333333,6.296296296
Michigan,1928,42.79166667,5.99537037
Michigan,1929,41.60833333,5.337962963
Michigan,1930,44.15,6.75
Michigan,1931,47.03333333,8.351851852
Michigan,1932,44.08333333,6.712962963
Michigan,1933,44.25,6.805555556
Michigan,1934,43.34166667,6.300925926
Michigan,1935,42.73333333,5.962962963
Michigan,1936,42.41666667,5.787037037
Michigan,1937,43.29166667,6.273148148
Michigan,1938,45.2,7.333333333
Michigan,1939,44.30833333,6.837962963
Michigan,1940,42.425,5.791666667
Michigan,1941,45.45,7.472222222
Michigan,1942,44.03333333,6.685185185
Michigan,1943,42.36666667,5.759259259
Michigan,1944,44.59166667,6.99537037
Michigan,1945,43.00833333,6.115740741
Michigan,1946,45.09166667,7.273148148
Michigan,1947,43.53333333,6.407407407
Michigan,1948,43.81666667,6.564814815
Michigan,1949,45.44166667,7.467592593
Michigan,1950,41.88333333,5.490740741
Michigan,1951,42.66666667,5.925925926
Michigan,1952,44.79166667,7.106481481
Michigan,1953,45.90833333,7.726851852
Michigan,1954,44.20833333,6.782407407
Michigan,1955,45.175,7.319444444
Michigan,1956,43.44166667,6.356481481
Michigan,1957,43.61666667,6.453703704
Michigan,1958,42.88333333,6.046296296
Michigan,1959,43.76666667,6.537037037
Michigan,1960,43.25,6.25
Michigan,1961,44.125,6.736111111
Michigan,1962,42.90833333,6.060185185
Michigan,1963,42.88333333,6.046296296
Michigan,1964,44.69166667,7.050925926
Michigan,1965,42.95,6.083333333
Michigan,1966,43.33333333,6.296296296
Michigan,1967,42.61666667,5.898148148
Michigan,1968,44.00833333,6.671296296
Michigan,1969,43.425,6.347222222
Michigan,1970,43.58333333,6.435185185
Michigan,1971,43.99166667,6.662037037
Michigan,1972,41.725,5.402777778
Michigan,1973,45.61666667,7.564814815
Michigan,1974,43.25833333,6.25462963
Michigan,1975,44.60833333,7.00462963
Michigan,1976,42.63333333,5.907407407
Michigan,1977,44,6.666666667
Michigan,1978,42.38333333,5.768518519
Michigan,1979,42.4,5.777777778
Michigan,1980,42.85,6.027777778
Michigan,1981,44.025,6.680555556
Michigan,1982,43.20833333,6.226851852
Michigan,1983,44.725,7.069444444
Michigan,1984,44.30833333,6.837962963
Michigan,1985,43.45833333,6.365740741
Michigan,1986,44.45833333,6.921296296
Michigan,1987,46.875,8.263888889
Michigan,1988,44.51666667,6.953703704
Michigan,1989,42.625,5.902777778
Michigan,1990,45.66666667,7.592592593
Michigan,1991,45.84166667,7.689814815
Michigan,1992,43.35,6.305555556
Michigan,1993,43.25,6.25
Michigan,1994,43.85833333,6.587962963
Michigan,1995,44.20833333,6.782407407
Michigan,1996,42.5,5.833333333
Michigan,1997,43.53333333,6.407407407
Michigan,1998,48.25,9.027777778
Michigan,1999,46.36666667,7.981481481
Michigan,2000,45.01666667,7.231481481
Michigan,2001,46.8,8.222222222
Michigan,2002,45.74166667,7.634259259
Michigan,2003,43.96666667,6.648148148
Michigan,2004,44.58333333,6.990740741
Michigan,2005,46.04166667,7.800925926
Michigan,2006,47.01666667,8.342592593
Michigan,2007,46.09166667,7.828703704
Michigan,2008,44.03333333,6.685185185
Michigan,2009,43.775,6.541666667
Michigan,2010,47.075,8.375
Michigan,2011,45.61666667,7.564814815
Michigan,2012,48.425,9.125
Michigan,2013,44.05833333,6.699074074
Michigan,2014,41.88333333,5.490740741
Michigan,2015,45.10833333,7.282407407
Michigan,2016,47.36666667,8.537037037
Michigan,2017,46.29166667,7.939814815
Michigan,2018,45.10833333,7.282407407
Michigan,2019,43.925,6.625
Minnesota,1895,38.60833333,3.671296296
Minnesota,1896,38.725,3.736111111
Minnesota,1897,38.575,3.652777778
Minnesota,1898,39.59166667,4.217592593
Minnesota,1899,38.33333333,3.518518519
Minnesota,1900,41.21666667,5.12037037
Minnesota,1901,40.10833333,4.50462963
Minnesota,1902,40.09166667,4.49537037
Minnesota,1903,38.01666667,3.342592593
Minnesota,1904,37.3,2.944444444
Minnesota,1905,39.09166667,3.939814815
Minnesota,1906,39.90833333,4.393518519
Minnesota,1907,37.49166667,3.050925926
Minnesota,1908,41.13333333,5.074074074
Minnesota,1909,38.7,3.722222222
Minnesota,1910,40.78333333,4.87962963
Minnesota,1911,39.6,4.222222222
Minnesota,1912,38.00833333,3.337962963
Minnesota,1913,40.025,4.458333333
Minnesota,1914,39.88333333,4.37962963
Minnesota,1915,40.19166667,4.550925926
Minnesota,1916,37.15833333,2.865740741
Minnesota,1917,35.675,2.041666667
Minnesota,1918,40.11666667,4.509259259
Minnesota,1919,39.225,4.013888889
Minnesota,1920,39.675,4.263888889
Minnesota,1921,42.45,5.805555556
Minnesota,1922,40.89166667,4.939814815
Minnesota,1923,40.35,4.638888889
Minnesota,1924,37.675,3.152777778
Minnesota,1925,39.79166667,4.328703704
Minnesota,1926,38.79166667,3.773148148
Minnesota,1927,38.55833333,3.643518519
Minnesota,1928,40.51666667,4.731481481
Minnesota,1929,37.54166667,3.078703704
Minnesota,1930,41.19166667,5.106481481
Minnesota,1931,45.03333333,7.240740741
Minnesota,1932,39.56666667,4.203703704
Minnesota,1933,40.41666667,4.675925926
Minnesota,1934,41.35833333,5.199074074
Minnesota,1935,39.39166667,4.106481481
Minnesota,1936,37.85833333,3.25462963
Minnesota,1937,38.35833333,3.532407407
Minnesota,1938,41.55833333,5.310185185
Minnesota,1939,41.4,5.222222222
Minnesota,1940,39.725,4.291666667
Minnesota,1941,42.33333333,5.740740741
